leisure,73.2428207397461,34.21239471435547,4095
leisure,73.21671560000001,34.144014250000005,2284
leisure,73.2223207275609,34.15014261266656,4243
leisure,73.21976523465501,34.151786677591446,2076
leisure,73.2283699,34.15989245,3752
leisure,73.22757421016816,34.15457807417554,85815
leisure,73.21248218402667,34.143390216083624,2393
leisure,73.21531369847409,34.14956023161291,11202
park,73.21306931373907,34.14424606193116,6553
leisure,73.21357502462597,34.15124487685712,2801
leisure,73.21530224956403,34.14694529006874,636
leisure,73.23419733536137,34.20522436934719,6161
leisure,73.21592179110321,34.14512571200266,555
leisure,73.21500385099769,34.15073597763341,418
leisure,73.20743555689594,34.14992668865931,1935
leisure,73.21326435243793,34.14544970612974,418
leisure,73.2195646851256,34.14645483952912,3190
leisure,73.21887955,34.14680995,162
leisure,73.2195775663902,34.14766120034562,1930
leisure,73.22347694254631,34.16708366023652,1132
leisure,73.23305217615665,34.190546261702956,4942
leisure,73.23256237032781,34.18880315662161,3065
park,73.237724923052,34.20206019488156,1917
park,73.23820895,34.203494899999995,319
park,73.23824629420794,34.20439119116076,433
park,73.23870571740972,34.20402209908394,2405
leisure,73.24155590245753,34.188661040800376,4804
leisure,73.24181963992098,34.19201012022873,895
leisure,73.21610408377074,34.150601803714,4201
leisure,73.24030527195374,34.22366813514571,351
leisure,73.2402391176797,34.22440862194434,144
leisure,73.23968780431828,34.2230279199764,2646
leisure,73.24177605890596,34.22484112447955,342
leisure,73.24097545868983,34.224326825882024,3756
leisure,73.21840572823879,34.146858540725795,177
leisure,73.21847060019282,34.147716452658976,306
leisure,73.2187691709495,34.14724357290212,675
leisure,73.22282736252407,34.167242775531534,603
leisure,73.22231154939303,34.15524691850666,987
leisure,73.20620266584855,34.151075682311266,1179
park,73.23104575199388,34.18153795203322,341
leisure,73.22605326593515,34.17381505476278,374
leisure,73.23223564237772,34.17920471361414,807
leisure,73.26228502646526,34.153150963236044,1679
leisure,73.26216577404287,34.154343136342256,5183
